,Unnamed: 0,title,artist,top genre,year,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop,image,url
176,177,Daylight,Maroon 5,pop,2013,120,67,66,-5,26,37,225,0,3,66,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://p.scdn.co/mp3-preview/81ea9803f889882847dc1474ef6c657d8e5566f1?cid=4730b02bd7f84c22bb7993aaa4620292
177,178,Love Somebody,Maroon 5,pop,2013,120,78,68,-6,12,40,230,13,4,65,https://i.scdn.co/image/ab67616d0000b2739d41d73f973cb817462e068a,https://p.scdn.co/mp3-preview/70f3aa26b4158c27f927445c5b2e173c22de9d6b?cid=4730b02bd7f84c22bb7993aaa4620292
178,179,A Little Party Never Killed Nobody (All We Got),Fergie,dance pop,2013,130,62,76,-6,9,52,241,1,18,65,https://i.scdn.co/image/ab67616d0000b273b89bdebac86601522cd807c2,https://p.scdn.co/mp3-preview/cd9f28f7fbc525bd0eb393fc3f534997754ff722?cid=4730b02bd7f84c22bb7993aaa4620292
179,180,Move,Little Mix,dance pop,2013,121,74,85,-5,55,77,224,0,9,63,https://i.scdn.co/image/ab67616d0000b273ce70cb2d7063cf869f9f1239,https://p.scdn.co/mp3-preview/52e82d337167591e52a5f75cdaa733cdfd4d9f71?cid=4730b02bd7f84c22bb7993aaa4620292
180,181,Walks Like Rihanna,The Wanted,boy band,2013,126,82,56,-3,10,43,202,1,6,62,https://i.scdn.co/image/ab67616d0000b273296c89a14667b01a90c09a71,https://p.scdn.co/mp3-preview/09b651f6e842e9829f426deccc2ef74e5c81316c?cid=4730b02bd7f84c22bb7993aaa4620292
181,182,Rock N Roll,Avril Lavigne,canadian pop,2013,184,96,47,-3,34,67,207,1,13,61,https://i.scdn.co/image/ab67616d0000b273e59caa125e860f0b49034665,https://p.scdn.co/mp3-preview/3984375378b879cd72088d26dd96c0dc5a95ea50?cid=4730b02bd7f84c22bb7993aaa4620292
182,183,Heartbreaker,Justin Bieber,canadian pop,2013,105,52,56,-7,34,58,263,14,10,61,https://i.scdn.co/image/ab67616d0000b2732b6cfe6027c990887aadedfc,https://p.scdn.co/mp3-preview/8bea6aa290a211a473034f7e3e980a205be66d9b?cid=4730b02bd7f84c22bb7993aaa4620292
183,184,Mirrors - Radio Edit,Justin Timberlake,dance pop,2013,77,60,58,-6,43,65,277,14,5,60,https://i.scdn.co/image/ab67616d0000b273187d11964b2d17c5227bbcef,https://p.scdn.co/mp3-preview/a91d5335fa3ba9c21cbb69a3915418bd6ba10346?cid=4730b02bd7f84c22bb7993aaa4620292
184,185,Next To Me,Emeli Sandé,dance pop,2013,95,80,67,-5,11,35,197,9,4,60,https://i.scdn.co/image/ab67616d0000b273f014b5a71d5e7b0a9ee64386,https://p.scdn.co/mp3-preview/5fbede9081ffdd6ffb8df29a70889910436e81a8?cid=4730b02bd7f84c22bb7993aaa4620292
185,186,Made In The USA,Demi Lovato,dance pop,2013,87,86,58,-4,32,59,196,0,4,60,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,https://p.scdn.co/mp3-preview/84c5327a93c0a0a1ba0a524d34e389307adbf739?cid=4730b02bd7f84c22bb7993aaa4620292
186,187,Clown,Emeli Sandé,dance pop,2013,130,23,45,-8,11,23,221,92,4,60,https://i.scdn.co/image/ab67616d0000b2737153b1cf6ee990c2a9fa46cc,https://p.scdn.co/mp3-preview/43e6cdecd190aec7dcc1c573878731056d535420?cid=4730b02bd7f84c22bb7993aaa4620292
187,188,Girl On Fire (feat. Nicki Minaj) - Inferno Version,Alicia Keys,hip pop,2013,93,81,55,-6,15,34,271,9,31,59,https://i.scdn.co/image/ab67616d0000b273224fb7911da5babdd968bf44,https://p.scdn.co/mp3-preview/3e60ef78ebae77743dd68bec65a53ae175a60221?cid=4730b02bd7f84c22bb7993aaa4620292
188,189,TKO,Justin Timberlake,dance pop,2013,138,68,61,-7,43,49,424,1,24,58,https://i.scdn.co/image/ab67616d0000b27331dc01391d65eed27744e461,https://p.scdn.co/mp3-preview/459d7d6962acfecf13d8b7479e3b9b88e124812d?cid=4730b02bd7f84c22bb7993aaa4620292
189,190,Come & Get It,Selena Gomez,dance pop,2013,80,79,55,-4,10,58,232,1,5,57,https://i.scdn.co/image/ab67616d0000b273a714617fffbfe03be922ba10,https://p.scdn.co/mp3-preview/97098d0e307b0405a59ef9b26cd283d876496e46?cid=4730b02bd7f84c22bb7993aaa4620292
190,191,Live It Up,Jennifer Lopez,dance pop,2013,128,73,69,-5,33,65,244,1,17,57,https://i.scdn.co/image/ab67616d0000b2734ffd3562eed9c658e31029c7,https://p.scdn.co/mp3-preview/23b9fab538bbcfdd671eacce5d47ea387ff7e2e3?cid=4730b02bd7f84c22bb7993aaa4620292
191,192,We Own The Night,The Wanted,boy band,2013,104,94,55,-4,23,56,206,1,13,56,https://i.scdn.co/image/ab67616d0000b273fc52f6fc7dca9af16569fb2b,https://p.scdn.co/mp3-preview/b25cb2b05d9febee1a0ab8a7160020b3fff18a8c?cid=4730b02bd7f84c22bb7993aaa4620292
192,193,Atlas - From “The Hunger Games: Catching Fire” Soundtrack,Coldplay,permanent wave,2013,136,45,28,-8,11,11,236,63,3,55,https://i.scdn.co/image/ab67616d0000b2736fb6af7550078dac00ed58c7,https://p.scdn.co/mp3-preview/989bb23c016f7b985f93e2078e770212e81d7aa1?cid=4730b02bd7f84c22bb7993aaa4620292
193,194,What About Love,Austin Mahone,dance pop,2013,100,78,63,-7,4,28,203,0,4,54,https://i.scdn.co/image/ab67616d0000b273aac099da610b063763c63117,https://p.scdn.co/mp3-preview/3c4656fec1469bd83b1fc6880e25a62f2579d520?cid=4730b02bd7f84c22bb7993aaa4620292
194,195,Take Back the Night,Justin Timberlake,dance pop,2013,107,66,59,-5,64,33,353,4,16,54,https://i.scdn.co/image/ab67616d0000b273ce0a09af0d696fd558eb0168,https://p.scdn.co/mp3-preview/3ea93030c09dc9e1d4566530433fca60c03b35f7?cid=4730b02bd7f84c22bb7993aaa4620292
195,196,Applause,Lady Gaga,dance pop,2013,140,78,67,-4,11,73,212,3,5,52,https://i.scdn.co/image/ab67616d0000b2737da123c944790bfab54b2522,https://p.scdn.co/mp3-preview/c3b21edc2e523208d4629c91e3069511c37741bc?cid=4730b02bd7f84c22bb7993aaa4620292
196,197,Anything Could Happen,Ellie Goulding,dance pop,2013,103,78,70,-4,14,38,286,43,3,52,https://i.scdn.co/image/ab67616d0000b27300b769876149ad00cb0be395,https://p.scdn.co/mp3-preview/3f0b2543a7419fd38d1389e0274c57d2d4ee4fb7?cid=4730b02bd7f84c22bb7993aaa4620292
197,198,Finally Found You,Enrique Iglesias,dance pop,2013,128,88,62,-5,35,66,221,1,10,52,https://i.scdn.co/image/ab67616d0000b273ff1beb6fb24b102fa3994ded,https://p.scdn.co/mp3-preview/fd8ed64d70919b787db01864d1a2283b8c3cb9ef?cid=4730b02bd7f84c22bb7993aaa4620292
198,199,Pom Poms,Jonas Brothers,boy band,2013,148,98,68,-2,28,90,198,7,9,52,https://i.scdn.co/image/ab67616d0000b273f1e083e86940e01f7549469b,https://p.scdn.co/mp3-preview/9a64ac9508f7b0f0384abb799b874e5a8d4dbd06?cid=4730b02bd7f84c22bb7993aaa4620292
199,200,#Beautiful,Mariah Carey,dance pop,2013,107,76,68,-5,31,45,200,29,4,51,https://i.scdn.co/image/ab67616d0000b273ccba76fad1c624c09e72bc78,https://p.scdn.co/mp3-preview/7160f5cd6c0e3aff6e2251b018bb0b88d2b8c101?cid=4730b02bd7f84c22bb7993aaa4620292
200,201,How Ya Doin'? (feat. Missy Elliott),Little Mix,dance pop,2013,201,95,36,-3,37,51,211,9,48,50,https://i.scdn.co/image/ab67616d0000b2735bec8b1a6a96e731dbd6f94f,https://p.scdn.co/mp3-preview/ebe3a638748a13849588bee5b879c685b58184af?cid=4730b02bd7f84c22bb7993aaa4620292
201,202,Crazy Kids (feat. will.i.am),Kesha,dance pop,2013,128,75,72,-4,13,50,229,4,4,46,https://i.scdn.co/image/ab67616d0000b27355d587d38dfcf4e86a5a6761,https://p.scdn.co/mp3-preview/bc2b9155b58b77a741203d2ac4bb907f76bccf47?cid=4730b02bd7f84c22bb7993aaa4620292
202,203,"Ooh La La (from ""The Smurfs 2"")",Britney Spears,dance pop,2013,128,57,69,-5,11,73,257,2,5,45,https://i.scdn.co/image/ab67616d0000b2738c0dad07746cf83fca8e81d5,https://p.scdn.co/mp3-preview/2c615bb5f885e3229ac41c4d9a8d9d6ab222ed1d?cid=4730b02bd7f84c22bb7993aaa4620292
203,204,People Like Us,Kelly Clarkson,dance pop,2013,128,79,60,-5,36,61,259,4,4,45,https://i.scdn.co/image/ab67616d0000b2737c5196593b6ab9382a794d26,https://p.scdn.co/mp3-preview/1cb190a08d987ffe76eb866a37835fd2bfed8355?cid=4730b02bd7f84c22bb7993aaa4620292
204,205,Overdose,Ciara,dance pop,2013,107,70,77,-6,6,79,227,1,3,43,https://i.scdn.co/image/ab67616d0000b273d29582617459e5bb81bd90a6,https://p.scdn.co/mp3-preview/aba42c9d80b1af30f96f21290fe6ab022a7d5566?cid=4730b02bd7f84c22bb7993aaa4620292
205,206,Right Now - Dyro Radio Edit,Rihanna,barbadian pop,2013,130,74,53,-6,24,45,186,0,4,42,https://i.scdn.co/image/ab67616d0000b27348455a879abf42f62ef69ffe,https://p.scdn.co/mp3-preview/75cb2d70780c7c6e2fd6d38ed98ddc242953dbe3?cid=4730b02bd7f84c22bb7993aaa4620292
206,207,Give It 2 U,Robin Thicke,dance pop,2013,127,83,67,-4,16,58,230,10,7,41,https://i.scdn.co/image/ab67616d0000b273bf4733171d920f2a62b24713,https://p.scdn.co/mp3-preview/66eef3ce55c4cc3f90df3d3c18ffaca577ea9796?cid=4730b02bd7f84c22bb7993aaa4620292
207,208,Foolish Games,Jewel,alaska indie,2013,132,34,51,-11,12,7,250,23,3,36,https://i.scdn.co/image/ab67616d0000b273c9b83d0f8a38ab1a0fd85d20,https://p.scdn.co/mp3-preview/02fad08327edbf69fd81c3831ab4f2a44f39e7c7?cid=4730b02bd7f84c22bb7993aaa4620292
208,209,Outta Nowhere (feat. Danny Mercer),Pitbull,dance pop,2013,95,84,71,-4,21,66,207,16,3,35,https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90,https://p.scdn.co/mp3-preview/0ba3a69f53d525b50000492bf548279415ced1be?cid=4730b02bd7f84c22bb7993aaa4620292
209,210,Freak,Kelly Rowland,atl hip hop,2013,104,78,65,-5,12,45,274,13,6,28,https://i.scdn.co/image/ab67616d0000b2739efda673310de265a2c1cf1f,https://p.scdn.co/mp3-preview/039505c3b40b4478ec45ccb64fed211487887dd0?cid=4730b02bd7f84c22bb7993aaa4620292
210,211,All of Me,John Legend,neo mellow,2014,120,26,42,-7,13,33,270,92,3,86,https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78,https://p.scdn.co/mp3-preview/29f542e5e8b4b6bb7e4e71a52bc3ff35b6b962ad?cid=4730b02bd7f84c22bb7993aaa4620292
211,212,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,85,https://i.scdn.co/image/ab67616d0000b273b11bdc91cb9ac6b14f5c1dae,https://p.scdn.co/mp3-preview/a6673e86dccaf0232ab041314ec716e03e2f34fc?cid=4730b02bd7f84c22bb7993aaa4620292
212,213,Summer,Calvin Harris,dance pop,2014,128,86,60,-4,14,74,223,2,3,80,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,https://p.scdn.co/mp3-preview/a6fc9fe137bd7d0b3377309f8235eddf449866e5?cid=4730b02bd7f84c22bb7993aaa4620292
213,214,"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,2014,160,82,65,-5,9,96,233,22,18,79,https://i.scdn.co/image/ab67616d0000b273e8107e6d9214baa81bb79bba,https://p.scdn.co/mp3-preview/5e0c8e5d899dea532d697fb20a851450e9614cfc?cid=4730b02bd7f84c22bb7993aaa4620292
214,215,Rude,MAGIC!,pop,2014,144,76,77,-5,31,93,225,4,4,79,https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193,https://p.scdn.co/mp3-preview/7cdc54190cf06e5269d8406c5a7bba71a7e04cf1?cid=4730b02bd7f84c22bb7993aaa4620292
215,216,Shake It Off,Taylor Swift,pop,2014,160,80,65,-5,33,94,219,6,17,78,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148,https://p.scdn.co/mp3-preview/90c43dcdca39db2bed5707998a4e53b2acd1164c?cid=4730b02bd7f84c22bb7993aaa4620292
216,217,Dark Horse,Katy Perry,dance pop,2014,132,59,65,-6,17,35,216,0,5,78,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,https://p.scdn.co/mp3-preview/7251bb524fb32b7f4feae106ade846f568b7177e?cid=4730b02bd7f84c22bb7993aaa4620292
217,218,Hey Brother,Avicii,big room,2014,125,78,55,-5,8,46,255,3,4,78,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7,https://p.scdn.co/mp3-preview/b0f7ab0efb90d7df8535784a2187034e70d0ab24?cid=4730b02bd7f84c22bb7993aaa4620292
218,219,Maps,Maroon 5,pop,2014,120,71,74,-6,6,88,190,2,3,78,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,https://p.scdn.co/mp3-preview/36f41e3d1e62e771fc4ceed91877785935881063?cid=4730b02bd7f84c22bb7993aaa4620292
219,220,Treasure,Bruno Mars,pop,2014,116,69,87,-5,32,94,179,4,4,77,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,https://p.scdn.co/mp3-preview/2265c5b16b2e19f65da045df41cf2b4b8fd66ea3?cid=4730b02bd7f84c22bb7993aaa4620292
220,221,Let Her Go,Passenger,folk-pop,2014,75,54,51,-7,10,24,253,39,6,77,https://i.scdn.co/image/ab67616d0000b27342859c496ab80d9867ef21b6,https://p.scdn.co/mp3-preview/e0faba1e76516cba5782ab915e948e8d901c61e4?cid=4730b02bd7f84c22bb7993aaa4620292
221,222,Problem,Ariana Grande,dance pop,2014,103,81,66,-5,16,63,194,2,15,75,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,https://p.scdn.co/mp3-preview/1cd1b092b68d933ba483270e0f28c189e138c26e?cid=4730b02bd7f84c22bb7993aaa4620292
222,223,Pompeii,Bastille,metropopolis,2014,127,72,68,-6,27,57,214,8,4,73,https://i.scdn.co/image/ab67616d0000b273258225089decfb3d5c3718d3,https://p.scdn.co/mp3-preview/18da10d3596cdce4434dbeebf94fc75790217d50?cid=4730b02bd7f84c22bb7993aaa4620292
223,224,Team,Lorde,art pop,2014,100,58,69,-7,31,42,193,17,9,73,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,https://p.scdn.co/mp3-preview/7d75e17d9771af6663deeb860f132661bf9d1619?cid=4730b02bd7f84c22bb7993aaa4620292
224,225,Love Me Again,John Newman,pop,2014,126,89,50,-5,10,21,240,0,4,73,https://i.scdn.co/image/ab67616d0000b273c31ce98936c6c5d0deefe978,https://p.scdn.co/mp3-preview/19ee36bbd6f8deba9c712b33f3b0bdeb6de982a1?cid=4730b02bd7f84c22bb7993aaa4620292
225,226,Latch,Disclosure,house,2014,122,73,50,-5,9,52,256,2,17,72,https://i.scdn.co/image/ab67616d0000b2737d9cf15a27f29ffc8ef01e8d,https://p.scdn.co/mp3-preview/9bb04de68f48ea4f86337144e1924ab015c1d17a?cid=4730b02bd7f84c22bb7993aaa4620292
226,227,Adore You,Miley Cyrus,dance pop,2014,120,66,58,-5,11,20,279,11,3,72,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,https://p.scdn.co/mp3-preview/a42d5e9f6f5c3375db9723bb2356239351eead31?cid=4730b02bd7f84c22bb7993aaa4620292
227,228,Love Never Felt So Good,Michael Jackson,pop,2014,118,72,78,-6,7,71,246,13,4,71,https://i.scdn.co/image/ab67616d0000b273ed81569cdc08ab5c2dc5bd91,https://p.scdn.co/mp3-preview/3febaaf44131bbb57962fcf9ae1eea09df9b943d?cid=4730b02bd7f84c22bb7993aaa4620292
228,229,Burn,Ellie Goulding,dance pop,2014,87,78,56,-5,11,33,231,31,4,71,https://i.scdn.co/image/ab67616d0000b273d66d5ec15dc03aa57b78f5ff,https://p.scdn.co/mp3-preview/cbc77cc08d0b0fe89db0a7c1a6df2c98ba1da744?cid=4730b02bd7f84c22bb7993aaa4620292
229,230,She Looks So Perfect,5 Seconds of Summer,boy band,2014,160,95,49,-4,33,44,202,0,13,71,https://i.scdn.co/image/ab67616d0000b27393432e914046a003229378da,https://p.scdn.co/mp3-preview/58bf34d885f624c8f895cd7eb7eabcc3cd2e0d25?cid=4730b02bd7f84c22bb7993aaa4620292
230,231,Fancy,Iggy Azalea,australian hip hop,2014,95,72,91,-4,5,38,200,9,7,70,https://i.scdn.co/image/ab67616d0000b273cc1ed62132516aabf6ef8751,https://p.scdn.co/mp3-preview/c69e547d9f87c936d8f1cbaca921e0593db43572?cid=4730b02bd7f84c22bb7993aaa4620292
231,232,Talk Dirty (feat. 2 Chainz),Jason Derulo,dance pop,2014,100,65,76,-7,31,76,178,3,23,68,https://i.scdn.co/image/ab67616d0000b2730376bdff8b70d934f297303e,https://p.scdn.co/mp3-preview/1bc07a5c8add955817ff4570e10ae0b31a1d8677?cid=4730b02bd7f84c22bb7993aaa4620292
232,233,Gorilla,Bruno Mars,pop,2014,140,54,72,-7,10,64,244,45,4,68,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,https://p.scdn.co/mp3-preview/a42c10dd11306ba965e6ef88e228581bd73dee93?cid=4730b02bd7f84c22bb7993aaa4620292
233,234,human,Christina Perri,dance pop,2014,144,49,44,-6,11,25,251,13,4,68,https://i.scdn.co/image/ab67616d0000b273d249311c1e8dcf6d91d35558,https://p.scdn.co/mp3-preview/01f2998d06629224b4552d2c7957029599ae16db?cid=4730b02bd7f84c22bb7993aaa4620292
234,235,Young Girls,Bruno Mars,pop,2014,126,75,56,-5,21,50,229,46,3,67,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,https://p.scdn.co/mp3-preview/1eaad08487defb82c901d244318b6b4744a6e0ec?cid=4730b02bd7f84c22bb7993aaa4620292
235,236,Wiggle (feat. Snoop Dogg),Jason Derulo,dance pop,2014,82,62,70,-7,16,72,193,8,25,67,https://i.scdn.co/image/ab67616d0000b2730376bdff8b70d934f297303e,https://p.scdn.co/mp3-preview/b1d1ab725a181b112a275db230ed8ad94eb4f33b?cid=4730b02bd7f84c22bb7993aaa4620292
236,237,Love Runs Out,OneRepublic,dance pop,2014,120,93,72,-4,8,74,225,17,6,66,https://i.scdn.co/image/ab67616d0000b273e80e7dbce3996a1ae5967751,https://p.scdn.co/mp3-preview/992cd581bf5541d5e447f0ccfc6650e3082bdc33?cid=4730b02bd7f84c22bb7993aaa4620292
237,238,This Is How We Do,Katy Perry,dance pop,2014,96,64,69,-6,15,80,204,2,5,66,https://i.scdn.co/image/ab67616d0000b2730aba996870017b7e8cb5d8f1,https://p.scdn.co/mp3-preview/a4bbf1a10f6350406eb0af34993e7dfb76966704?cid=4730b02bd7f84c22bb7993aaa4620292
238,239,Mmm Yeah (feat. Pitbull),Austin Mahone,dance pop,2014,126,92,71,-4,27,98,232,0,4,65,https://i.scdn.co/image/ab67616d0000b273b8509a3d905deebb1c9232fb,https://p.scdn.co/mp3-preview/8df55d3edaf4d0046ce17cd9fd19726507e4d8d9?cid=4730b02bd7f84c22bb7993aaa4620292
239,240,A Little Party Never Killed Nobody (All We Got),Fergie,dance pop,2014,130,62,76,-6,9,52,241,1,18,65,https://i.scdn.co/image/ab67616d0000b273b89bdebac86601522cd807c2,https://p.scdn.co/mp3-preview/cd9f28f7fbc525bd0eb393fc3f534997754ff722?cid=4730b02bd7f84c22bb7993aaa4620292
240,241,#SELFIE,The Chainsmokers,electropop,2014,128,92,79,-3,8,66,184,1,25,65,https://i.scdn.co/image/ab67616d0000b273c23bf243915cd67bdf27a4dd,https://p.scdn.co/mp3-preview/57aa2d527f0a37a2a995ef95371198ef0d1fd5f6?cid=4730b02bd7f84c22bb7993aaa4620292
241,242,Partition,Beyoncé,dance pop,2014,186,44,41,-12,31,17,319,3,29,65,https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3,https://p.scdn.co/mp3-preview/c0ad9df628580f6f426a2a81b45227c1dbe800bb?cid=4730b02bd7f84c22bb7993aaa4620292
242,243,Birthday,Katy Perry,dance pop,2014,126,67,72,-5,11,84,215,9,7,65,https://i.scdn.co/image/ab67616d0000b27318b7e2ca5058f16a12059044,https://p.scdn.co/mp3-preview/36a5d5e39b307f32d71ecfc17189cef3cd38799a?cid=4730b02bd7f84c22bb7993aaa4620292
243,244,G.U.Y.,Lady Gaga,dance pop,2014,110,92,62,-3,12,57,233,1,4,65,https://i.scdn.co/image/ab67616d0000b2737da123c944790bfab54b2522,https://p.scdn.co/mp3-preview/8335e8c1c5144935cd2304a5933b837c05ed2b1a?cid=4730b02bd7f84c22bb7993aaa4620292
244,245,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,complextro,2014,128,74,60,-3,9,46,217,11,4,64,https://i.scdn.co/image/ab67616d0000b2734354ea20731fa90da93e12c7,https://p.scdn.co/mp3-preview/a00d28f38102e5ab39bcfa66d4a912ad9808701a?cid=4730b02bd7f84c22bb7993aaa4620292
245,246,"Let It Go - From ""Frozen / Single Version",Demi Lovato,dance pop,2014,140,66,50,-6,27,25,226,3,4,63,https://i.scdn.co/image/ab67616d0000b2734b1899123e484c034e31164e,https://p.scdn.co/mp3-preview/a5cec725fd8204dd793ab0ba97ba0288d7786969?cid=4730b02bd7f84c22bb7993aaa4620292
246,247,Wings,Birdy,neo mellow,2014,83,71,47,-5,16,22,252,8,3,62,https://i.scdn.co/image/ab67616d0000b273474dfc80905c0ff428aa652d,https://p.scdn.co/mp3-preview/6cdc786d5386a531152c82715a37465c5810d9e7?cid=4730b02bd7f84c22bb7993aaa4620292
247,248,Can't Remember to Forget You (feat. Rihanna),Shakira,colombian pop,2014,138,81,69,-4,14,82,207,12,7,62,https://i.scdn.co/image/ab67616d0000b2730da1a7e7f3e9ef163e1c1dbf,https://p.scdn.co/mp3-preview/0537ddabd29926b78d4773f32d31db65ee415020?cid=4730b02bd7f84c22bb7993aaa4620292
248,249,Shot Me Down (feat. Skylar Grey) - Radio Edit,David Guetta,dance pop,2014,192,77,35,-4,12,4,191,6,5,61,https://i.scdn.co/image/ab67616d0000b27380e995cb3e392b143c57983b,https://p.scdn.co/mp3-preview/9ad806bd4ca45865d643eaa959c6e2d48c8c1dec?cid=4730b02bd7f84c22bb7993aaa4620292
249,250,Say Something,A Great Big World,neo mellow,2014,138,15,45,-9,9,9,229,87,3,61,https://i.scdn.co/image/ab67616d0000b273554488d0c51967b1654d8ce5,https://p.scdn.co/mp3-preview/0178f39b1dd08aa1111138fa775c7b8826cdee7f?cid=4730b02bd7f84c22bb7993aaa4620292
250,251,A Sky Full of Stars,Coldplay,permanent wave,2014,125,68,55,-6,21,16,268,1,3,60,https://i.scdn.co/image/ab67616d0000b273f864bcdcc245f06831d17ae0,https://p.scdn.co/mp3-preview/870ebba9927cd7c73467fc5772f398a8a8999344?cid=4730b02bd7f84c22bb7993aaa4620292
251,252,Come Get It Bae,Pharrell Williams,dance pop,2014,120,80,93,-6,10,90,202,27,8,59,https://i.scdn.co/image/ab67616d0000b273e8107e6d9214baa81bb79bba,https://p.scdn.co/mp3-preview/51047a025d13f9691205b14ee6f12558b684a8cc?cid=4730b02bd7f84c22bb7993aaa4620292
252,253,Chandelier,Sia,australian dance,2014,174,78,29,-3,7,62,216,2,7,56,https://i.scdn.co/image/ab67616d0000b273b55ed804149fffbb5e35ff34,https://p.scdn.co/mp3-preview/fa13db3d66f6daf051e9a3996090f7740532b9e8?cid=4730b02bd7f84c22bb7993aaa4620292
253,254,XO,Beyoncé,dance pop,2014,170,79,47,-9,31,21,216,17,26,56,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c,https://p.scdn.co/mp3-preview/115d957b81400862451425d9591dfa938da476da?cid=4730b02bd7f84c22bb7993aaa4620292
254,255,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],Pitbull,dance pop,2014,125,94,60,-4,10,55,222,0,7,56,https://i.scdn.co/image/ab67616d0000b2731e340d1480e7bb29a45e3bd7,https://p.scdn.co/mp3-preview/1eab08cf70c31ca1ba3d8d63f67cca536086118a?cid=4730b02bd7f84c22bb7993aaa4620292
255,256,Not About Angels,Birdy,neo mellow,2014,116,14,41,-10,9,23,190,97,4,56,https://i.scdn.co/image/ab67616d0000b273a7a7f6236a9219ffc8e9054c,https://p.scdn.co/mp3-preview/5b875f42ff2e31b95095652b10447ce1a6292b22?cid=4730b02bd7f84c22bb7993aaa4620292
256,257,Drunk in Love,Beyoncé,dance pop,2014,140,62,59,-7,18,40,323,1,5,52,https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3,https://p.scdn.co/mp3-preview/f8dd787b30a5c412e67f9bd8abde1033f8b784b6?cid=4730b02bd7f84c22bb7993aaa4620292
257,258,Anaconda,Nicki Minaj,dance pop,2014,130,60,96,-6,21,65,260,7,18,50,https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458,https://p.scdn.co/mp3-preview/ab50d83ca97622272f0b72988959d403f2d5b2ba?cid=4730b02bd7f84c22bb7993aaa4620292
258,259,Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verräter,Charli XCX,candy pop,2014,92,81,68,-4,34,64,169,7,6,50,https://i.scdn.co/image/ab67616d0000b273f17ddc825889b0dd22798b9b,https://p.scdn.co/mp3-preview/70e43a3f26d3d1504326d05c098eedb0ce1eacca?cid=4730b02bd7f84c22bb7993aaa4620292
259,260,La La La (Brasil 2014) (feat. Carlinhos Brown),Shakira,colombian pop,2014,128,82,80,-5,35,61,198,18,4,50,https://i.scdn.co/image/ab67616d0000b2730da1a7e7f3e9ef163e1c1dbf,https://p.scdn.co/mp3-preview/ee5568f650e199a69120328037b905688ee3d4ae?cid=4730b02bd7f84c22bb7993aaa4620292
260,261,Tee Shirt - Soundtrack Version,Birdy,neo mellow,2014,76,34,68,-9,9,56,160,84,3,49,https://i.scdn.co/image/ab67616d0000b273b6c70b4c04e9843cfc808fba,https://p.scdn.co/mp3-preview/eb171e3fba1ee7460da445e9f587cb753523aec8?cid=4730b02bd7f84c22bb7993aaa4620292
261,262,Words as Weapons,Birdy,neo mellow,2014,120,35,53,-9,14,19,239,28,3,44,https://i.scdn.co/image/ab67616d0000b273620a53b5b5b5e6367c318359,https://p.scdn.co/mp3-preview/5ec5a6d8fb936d0b750e83b8d9678f87dbc416be?cid=4730b02bd7f84c22bb7993aaa4620292
262,263,You're Mine (Eternal),Mariah Carey,dance pop,2014,149,58,63,-7,38,56,224,28,7,38,https://i.scdn.co/image/ab67616d0000b273cabd651128394ddc698b02fc,https://p.scdn.co/mp3-preview/170c07ad2d0f43485ddcd1ef5243bdfe3f5b9ef4?cid=4730b02bd7f84c22bb7993aaa4620292
263,264,Sheezus,Lily Allen,dance pop,2014,130,50,78,-7,11,39,235,15,4,37,https://i.scdn.co/image/ab67616d0000b2732007dc932c7de5637564e07e,https://p.scdn.co/mp3-preview/485181b8c68db5781b5a837f453521e7cec9305f?cid=4730b02bd7f84c22bb7993aaa4620292
